location,route,year,month,hour,distance,direction,지점명,level,cause_L,cause_S,dead,injury,acc_cars,week,weather,day_night,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,gender,age,defeat,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,state,damage,최초사고지점_도로시설
대전지사,경부,2008,6,16,271.1,부산,본선,C,운전자과실,핸들과대조작,0,0,2,수요일,비,주간,차-시설,아스팔트,좌커브 500 미만,오르막 3% 이상,습기,양호,승용(자가),,남자,60,3,5,0,0,0,0,0,10,1,554450,본선
대전지사,경부,2008,6,21,271.6,부산,본선,C,운전자과실,핸들과대조작,0,0,1,금요일,맑음,야간,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승합(소형),9인승,남자,35,1,3,0,0,0,0,15,20,1,1393000,본선
대전지사,경부,2008,6,3,301.5,부산,본선,B,운전자과실,졸음,1,0,3,토요일,맑음,야간,추돌,아스팔트,직선,평탄,건조,양호,화물(대형),5톤,남자,55,4,25,0,0,0,0,75,75,1,0,본선
대전지사,경부,2008,6,3,302,부산,본선,B,운전자과실,주시태만,1,0,2,월요일,맑음,야간,충돌,아스팔트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,남자,25,3,19,0,0,0,0,0,80,1,0,본선
대전지사,경부,2008,7,10,293.2,부산,본선,C,운전자과실,과속,0,0,1,금요일,흐림,주간,차-시설,아스팔트,직선,평탄,습기,양호,화물(소형),1톤,남자,45,1,7,0,0,0,0,0,14,1,1367300,본선
대전지사,경부,2008,8,17,293,부산,청원IC램프,C,운전자과실,과속,0,0,1,금요일,비,주간,차-시설,아스팔트,우커브 500 미만,내리막 3% 미만,습기,양호,트레일러,40톤,남자,45,2,5,0,0,0,0,0,150,1,1325610,램프
대전지사,경부,2008,8,7,293.2,부산,본선,C,운전자과실,졸음,0,0,2,월요일,흐림,주간,추돌,아스팔트,직선,평탄,건조,양호,화물(중형),5톤,남자,45,4,0,0,0,0,0,60,60,3,7541810,본선
대전지사,경부,2008,8,17,295.5,부산,본선,C,운전자과실,핸들과대조작,0,0,1,월요일,흐림,주간,차-시설,아스팔트,우커브 500 미만,내리막 3% 이상,건조,양호,화물(중형),4.5톤,남자,55,1,15,0,0,0,0,40,40,3,6336000,본선
대전지사,경부,2008,8,12,280.8,부산,본선,C,기타,기타,0,3,2,금요일,맑음,주간,추돌,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,남자,45,1,21,0,0,0,0,45,45,1,0,본선
대전지사,경부,2008,9,21,279.3,부산,본선,C,운전자과실,기타,0,1,1,수요일,맑음,야간,차-시설,아스팔트,좌커브 500 이상,내리막,건조,양호,승용(영업),,남자,25,1,8,0,0,0,0,15,20,1,657090,본선
대전지사,경부,2008,9,18,286,부산,본선,C,차량결함,조향장치,0,0,1,월요일,맑음,주간,차-시설,아스팔트,우커브 500 이상,오르막 3% 이상,건조,양호,승용(자가),,남자,45,1,2,0,0,0,0,15,25,3,921400,본선
대전지사,경부,2008,10,17,284.1,부산,본선,C,운전자과실,핸들과대조작,0,0,1,목요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,25,2,5,0,0,0,0,0,10,1,1420290,본선
대전지사,경부,2008,10,7,291.6,부산,본선,C,운전자과실,졸음,0,1,1,목요일,흐림,주간,차-시설,아스팔트,직선,평탄,건조,양호,승용(JEEP),,남자,45,2,13,0,0,0,0,0,25,3,2570470,본선
대전지사,경부,2008,12,8,291.7,부산,본선,C,운전자과실,과속,0,0,1,화요일,맑음,주간,차-시설,아스팔트,우커브 500 이상,평탄,건조,양호,승용(JEEP),,남자,25,2,15,0,0,0,0,0,25,3,1938740,본선
영동지사,경부,2008,3,21,248.6,부산,본선,B,운전자과실,과속,1,1,2,목요일,맑음,야간,추돌,아스팔트,직선,오르막 3% 미만,건조,양호,승용(영업),,여자,25,2,11,0,0,0,0,30,30,1,0,본선
영동지사,경부,2008,3,4,239.3,부산,본선,C,운전자과실,기타,0,0,3,금요일,맑음,야간,차-시설,아스팔트,좌커브 500 이상,내리막 3% 이상,건조,양호,트레일러,25톤,남자,25,6,0,0,0,0,0,125,125,1,13791210,본선
영동지사,경부,2008,4,2,216.8,부산,본선,C,운전자과실,졸음,0,2,2,토요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,화물(대형),25톤,남자,45,3,10,0,0,0,0,60,75,4,2711280,본선
영동지사,경부,2008,4,16,253.6,부산,본선,C,운전자과실,과속,0,0,1,토요일,흐림,주간,단독,콘크리트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,남자,25,1,10,0,0,0,0,10,20,1,1220720,본선
영동지사,경부,2008,5,4,240.8,부산,본선,C,운전자과실,졸음,0,0,1,금요일,맑음,야간,단독,콘크리트,직선,오르막 3% 이상,건조,양호,화물(소형),1톤,남자,45,0,10,0,0,0,0,20,30,3,2536000,본선
영동지사,경부,2008,5,3,265.2,부산,증약T/N,C,차량결함,조향장치,0,0,1,목요일,흐림,야간,단독,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,60,1,15,0,0,0,0,55,80,3,0,터널
영동지사,경부,2008,6,19,226.2,부산,본선,C,차량결함,엔진과열,0,0,1,월요일,흐림,야간,화재,콘크리트,우커브 500 이상,내리막,건조,양호,승합(소형),9인승,남자,35,0,9,0,0,0,0,27,36,4,1662960,본선
영동지사,경부,2008,6,17,231.8,부산,본선,C,운전자과실,과속,0,0,1,수요일,비,주간,차-시설,아스팔트,직선,오르막 3% 미만,습기,양호,승용(자가),,남자,60,1,22,0,0,0,0,10,52,1,1056740,본선
영동지사,경부,2008,8,1,248.8,부산,본선,C,운전자과실,과속,0,0,2,금요일,비,야간,추돌,콘크리트,우커브 500 이상,평탄,습기,양호,승용(JEEP),,남자,35,3,10,0,0,0,0,10,20,1,1088350,본선
영동지사,경부,2008,10,5,221.8,부산,본선,C,운전자과실,졸음,0,2,1,월요일,맑음,야간,단독,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,남자,25,0,10,0,0,0,0,0,40,1,2030600,본선
영동지사,경부,2008,10,20,251.9,부산,본선,C,운전자과실,안전거리미확보,0,2,2,일요일,맑음,야간,추돌,콘크리트,직선,내리막 3% 미만,건조,양호,승용(영업),,남자,25,3,17,0,0,0,0,24,29,3,0,본선
영동지사,경부,2008,11,0,239.4,부산,본선,C,운전자과실,핸들과대조작,0,1,1,금요일,흐림,야간,차-시설,아스팔트,좌커브 500 이상,내리막 3% 이상,습기,양호,승용(자가),,남자,25,1,3,0,0,0,0,11,11,1,1336080,본선
영동지사,경부,2008,12,7,242.6,부산,본선,B,운전자과실,주시태만,0,0,9,월요일,비,야간,추돌,콘크리트,직선,평탄,습기,양호,승합(대형),45인승,남자,55,16,8,0,0,0,0,100,107,1,0,본선
구미지사,경부,2008,1,10,185.7,부산,본선,C,운전자과실,졸음,0,0,1,목요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),4.5톤,남자,45,1,15,0,0,0,0,0,25,1,2151700,본선
구미지사,경부,2008,2,23,207.3,부산,본선,B,운전자과실,주시태만,1,0,2,일요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,트레일러,23톤,남자,45,1,13,0,0,0,0,111,140,3,4910100,본선
구미지사,경부,2008,2,6,175.9,부산,본선,C,운전자과실,졸음,0,0,1,목요일,맑음,주간,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,여자,55,0,3,0,0,0,0,25,60,4,2712000,본선
구미지사,경부,2008,2,7,153.4,부산,본선,C,운전자과실,졸음,0,0,1,금요일,맑음,주간,단독,콘크리트,좌커브 500 이상,평탄,건조,양호,승용(자가),,남자,35,2,5,0,0,0,0,15,15,1,7126900,본선
구미지사,경부,2008,2,17,203.3,부산,본선,B,차량결함,타이어 파손,1,3,1,수요일,맑음,주간,단독,콘크리트,직선,평탄,건조,양호,승합(소형),15인승,남자,35,2,0,0,0,0,0,55,55,3,598450,본선
구미지사,경부,2008,3,3,143.8,부산,본선,C,차량결함,기타,0,0,1,월요일,맑음,야간,화재,콘크리트,직선,평탄,건조,양호,화물(소형),1톤,남자,35,0,20,0,0,0,0,15,35,1,8800000,본선
구미지사,경부,2008,3,17,148.1,부산,본선,C,운전자과실,핸들과대조작,0,0,1,일요일,맑음,주간,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(JEEP),,남자,25,1,17,0,0,0,0,0,43,3,2175570,본선
구미지사,경부,2008,4,15,155.7,부산,본선,C,운전자과실,핸들과대조작,0,1,2,화요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,25,3,5,0,0,0,0,120,120,3,4020000,본선
구미지사,경부,2008,4,1,207.3,부산,본선,C,차량결함,타이어 파손,0,1,1,금요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,화물(대형),11.5톤,남자,45,0,17,0,0,0,0,152,180,1,1890630,본선
구미지사,경부,2008,4,17,206.8,부산,본선,C,차량결함,전기장치,0,0,1,토요일,맑음,주간,화재,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,25,0,16,0,0,0,0,34,55,4,4489000,본선
구미지사,경부,2008,6,16,180,부산,본선,C,운전자과실,졸음,0,0,2,토요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,60,3,15,0,0,0,0,50,50,1,1335000,본선
구미지사,경부,2008,6,20,195.5,부산,본선,C,운전자과실,핸들과대조작,0,2,1,금요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,남자,25,0,10,0,0,0,0,25,30,1,831390,본선
구미지사,경부,2008,6,18,198.9,부산,본선,C,운전자과실,졸음,0,0,1,금요일,맑음,주간,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,여자,45,1,0,0,0,0,0,10,15,1,673420,본선
구미지사,경부,2008,7,2,146,부산,본선,C,차량결함,조향장치,0,0,1,일요일,흐림,야간,화재,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,여자,55,2,10,0,0,0,0,27,50,4,1050000,본선
구미지사,경부,2008,7,5,165,부산,본선,C,운전자과실,졸음,0,0,1,토요일,흐림,야간,차-시설,콘크리트,우커브 500 이상,평탄,건조,양호,승용(영업),,남자,45,1,18,0,0,0,0,25,30,1,1216250,본선
구미지사,경부,2008,8,15,145,부산,본선,C,운전자과실,졸음,0,0,1,일요일,맑음,주간,차-시설,콘크리트,직선,내리막,건조,양호,승용(JEEP),,남자,25,1,5,0,0,0,0,10,20,1,1304210,본선
구미지사,경부,2008,8,13,149.9,부산,본선,C,운전자과실,주시태만,0,0,2,월요일,맑음,주간,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,화물(중형),5톤,남자,unknown,3,17,0,0,0,0,70,75,1,0,본선
구미지사,경부,2008,8,21,169.4,부산,본선,C,차량결함,엔진과열,0,0,1,월요일,맑음,야간,화재,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,남자,45,2,20,0,0,0,0,10,35,4,1870000,본선
구미지사,경부,2008,8,23,140.6,부산,본선,C,운전자과실,음주,0,0,2,월요일,맑음,야간,추돌,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,25,3,15,0,0,0,0,120,120,3,0,본선
구미지사,경부,2008,8,13,150,부산,본선,C,차량결함,엔진과열,0,0,1,목요일,맑음,주간,화재,콘크리트,직선,오르막,건조,양호,트레일러,24톤,남자,45,2,20,0,0,0,0,100,105,1,1815000,본선
구미지사,경부,2008,8,13,167.2,부산,남구미,C,운전자과실,과속,0,0,1,월요일,비,주간,차-시설,아스팔트,우커브 500 미만,평탄,습기,양호,승용(자가),,남자,25,1,7,0,0,0,0,10,20,1,2651457,램프
구미지사,경부,2008,9,20,175.4,부산,본선,C,운전자과실,주시태만,0,0,2,화요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,35,3,25,0,0,0,0,55,55,1,2120000,본선
구미지사,경부,2008,9,3,151.2,부산,본선,C,운전자과실,핸들과대조작,0,1,2,수요일,비,야간,추돌,콘크리트,우커브 500 이상,오르막 3% 미만,습기,양호,화물(대형),25톤,남자,55,3,15,0,0,0,0,215,220,1,0,본선
구미지사,경부,2008,9,6,154.4,부산,본선,C,차량결함,엔진과열,0,0,1,화요일,맑음,주간,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),0.5톤,남자,45,0,15,0,0,0,0,0,40,4,1085000,본선
구미지사,경부,2008,10,18,194.4,부산,본선,C,운전자과실,졸음,0,0,1,금요일,맑음,야간,화재,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,35,0,10,0,0,0,0,35,60,4,2676640,본선
구미지사,경부,2008,10,13,162.1,부산,본선,C,운전자과실,핸들과대조작,0,1,3,토요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,55,6,15,0,0,0,0,35,35,1,698730,본선
구미지사,경부,2008,10,16,153,부산,왜관 T/G 출구 2번부스,C,운전자과실,주시태만,0,0,1,화요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(중형),4.5톤,남자,35,2,10,0,0,0,0,0,35,1,1056000,TG
구미지사,경부,2008,10,16,167.3,부산,남구미I/C,C,운전자과실,졸음,0,1,1,목요일,맑음,주간,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,트레일러,25톤,남자,45,1,5,0,0,0,0,72,265,3,655960,램프
구미지사,경부,2008,10,6,162.6,부산,석적BS,C,운전자과실,안전거리미확보,0,1,1,토요일,맑음,주간,단독,콘크리트,우커브 500 이상,평탄,건조,양호,승합(소형),9인승,여자,35,1,5,0,0,0,0,10,15,3,0,정류장
구미지사,경부,2008,10,3,157.5,부산,칠곡휴게소(하),C,운전자과실,졸음,0,0,2,토요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,트레일러,25톤,남자,35,2,15,0,0,0,0,0,55,1,3114000,진출입부
구미지사,경부,2008,11,23,167.3,부산,남구미램프,C,운전자과실,졸음,0,0,1,토요일,맑음,야간,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(JEEP),,남자,25,1,5,0,0,0,0,25,30,3,1460000,램프
구미지사,경부,2008,11,1,145.2,부산,본선,C,운전자과실,음주,0,0,1,일요일,맑음,야간,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,남자,unknown,1,20,0,0,0,0,20,50,1,401290,본선
구미지사,경부,2008,11,17,167.2,부산,본선,C,운전자과실,핸들과대조작,0,0,2,수요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,화물(소형),1톤,남자,unknown,3,20,0,0,0,0,10,45,1,1871270,본선
대구지사,경부,2008,1,6,116.8,부산,본선,C,운전자과실,졸음,0,0,2,토요일,맑음,야간,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(대형),25톤,남자,55,3,5,0,0,0,0,0,25,1,2173240,본선
대구지사,경부,2008,1,21,68.5,부산,경주T/G 02번차로,B,운전자과실,주시태만,0,0,1,화요일,비,야간,차-시설,콘크리트,직선,평탄,습기,양호,트레일러,25톤,남자,45,2,1,0,0,0,0,50,51,1,9858300,TG
대구지사,경부,2008,1,6,113.8,부산,금호 3교,C,운전자과실,졸음,0,0,2,화요일,눈,주간,추돌,아스팔트,직선,평탄,습기,양호,승합(소형),7인승,남자,55,3,10,0,0,0,0,40,50,3,2838055,교량
대구지사,경부,2008,2,1,130.2,부산,본선,C,운전자과실,핸들과대조작,0,1,3,목요일,맑음,야간,추돌,콘크리트,직선,평탄,건조,양호,승용(JEEP),,남자,35,5,5,0,0,0,0,20,30,1,0,본선
대구지사,경부,2008,2,23,72.2,부산,본선,C,운전자과실,과속,0,0,1,금요일,맑음,야간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,35,1,25,0,0,0,0,20,35,1,1298000,본선
대구지사,경부,2008,3,17,113,부산,경산I/C 램프구간,C,운전자과실,핸들과대조작,0,0,1,수요일,맑음,주간,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,트레일러,25톤,남자,45,1,10,0,0,0,0,0,10,3,3286600,램프
대구지사,경부,2008,3,4,68.3,부산,경주IC 진출램프,C,운전자과실,핸들과대조작,0,0,1,목요일,흐림,야간,차-시설,아스팔트,좌커브 500 이상,평탄,건조,양호,화물(대형),8톤,남자,45,2,30,0,0,0,0,0,35,1,2651000,램프
대구지사,경부,2008,3,9,134.4,부산,본선,C,운전자과실,과속,0,0,1,월요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,남자,unknown,1,25,0,0,0,0,0,45,1,1308400,본선
대구지사,경부,2008,3,1,136,부산,본선,C,운전자과실,졸음,0,1,2,수요일,맑음,야간,추돌,콘크리트,우커브 500 이상,평탄,건조,양호,승용(자가),,남자,35,2,28,0,0,0,0,153,153,1,176000,본선
대구지사,경부,2008,4,3,134,부산,북대구I/C출구3번부스,C,운전자과실,핸들과대조작,0,0,1,목요일,맑음,야간,차-시설,아스팔트,직선,평탄,건조,양호,화물(중형),5톤,남자,35,2,5,0,0,0,0,0,20,1,1760000,TG
대구지사,경부,2008,4,8,124.6,부산,본선,C,운전자과실,졸음,0,0,2,토요일,맑음,주간,추돌,콘크리트,직선,평탄,건조,양호,화물(소형),1톤,남자,25,4,5,0,0,0,0,0,25,1,1612000,본선
대구지사,경부,2008,4,4,137.6,부산,본선,C,운전자과실,졸음,0,0,2,화요일,맑음,야간,추돌,콘크리트,직선,평탄,건조,양호,화물(대형),11톤,남자,unknown,4,0,0,0,0,0,65,75,1,2398000,본선
대구지사,경부,2008,4,7,97.9,부산,본선,C,운전자과실,졸음,0,0,2,화요일,맑음,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,45,3,20,0,0,0,0,40,45,1,2222000,본선
대구지사,경부,2008,5,15,127.3,부산,본선,C,운전자과실,졸음,0,0,1,토요일,맑음,주간,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,여자,45,2,10,0,0,0,0,0,30,3,2134000,본선
대구지사,경부,2008,5,16,76.8,부산,본선,C,운전자과실,과속,0,0,1,화요일,비,주간,단독,콘크리트,직선,평탄,습기,양호,승용(JEEP),,남자,45,1,25,0,0,0,0,15,35,1,1936000,본선
대구지사,경부,2008,5,23,137,부산,본선,C,운전자과실,과속,0,0,1,일요일,비,야간,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,습기,양호,승용(JEEP),,남자,55,2,15,0,0,0,0,0,30,1,2442000,본선
대구지사,경부,2008,5,3,94.2,부산,본선,C,운전자과실,졸음,0,0,2,월요일,맑음,야간,추돌,콘크리트,직선,내리막 3% 이상,건조,양호,승용(자가),,남자,25,2,10,0,0,0,0,45,55,1,2794000,본선
대구지사,경부,2008,6,9,116.9,부산,본선,C,차량결함,타이어 파손,0,0,1,일요일,맑음,주간,차-시설,콘크리트,좌커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),1톤,남자,25,1,15,0,0,0,0,40,40,3,2420000,본선
대구지사,경부,2008,6,17,126.2,부산,본선,C,운전자과실,주시태만,0,2,2,월요일,흐림,주간,추돌,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(소형),2.5톤,남자,35,3,25,0,0,0,0,0,40,1,133800,본선
대구지사,경부,2008,6,16,132.3,부산,본선,C,운전자과실,핸들과대조작,0,0,1,화요일,흐림,주간,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,남자,35,1,10,0,0,0,0,0,25,3,1340600,본선
