location,route,direction,distance,level,year,month,week,day_night,hour,weather,age,gender,cause_L,cause_S,pattern,pave,dir_curv,slope,surface_condition,pavment_condition,car_type,car_standard,최초사고지점_도로시설,지점명,dead,injury,acc_cars,defeat,state,arrive_time,ambulance_arrive_time,people_rescue_time,towtruck_arrive_time,rescue_time,block_time,handling_time,damage
보령지사,서해안,서울,152.3,C,2005,8,금요일,야간,21,맑음,20,남자,운전자과실,핸들과대조작,접촉,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,2,4,2,20,0,0,0,0,30,30,484070
부안지사,서해안,서울,81.8,C,2005,8,토요일,주간,16,흐림,30,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,1,1,1,2,20,0,0,0,0,20,25,478700
부안지사,서해안,서울,128.4,C,2005,8,토요일,주간,16,비,40,여자,운전자과실,안전거리미확보,차-시설,아스팔트,직선,오르막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,2,3,2,20,0,0,0,0,17,40,1260664
부안지사,서해안,서울,100.5,C,2005,8,화요일,주간,6,비,30,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(영업),,본선,본선,0,0,1,2,2,10,0,0,0,0,0,25,793500
당진지사,서해안,서울,273,C,2005,8,수요일,주간,8,비,40,남자,운전자과실,과속,차-시설,아스팔트,직선,내리막 3% 미만,습기,양호,승용(자가),,램프,송악I/C,0,0,1,1,2,5,0,0,0,0,0,30,702800
부안지사,서해안,서울,133.4,C,2005,8,월요일,주간,6,비,40,남자,운전자과실,과속,단독,아스팔트,직선,평탄,습기,양호,승용(JEEP),,본선,본선,0,0,1,2,2,16,0,0,0,0,31,31,566850
화성지사,서해안,서울,320.4,C,2005,8,목요일,야간,5,비,40,남자,운전자과실,핸들과대조작,추돌,콘크리트,직선,오르막 3% 미만,습기,양호,승용(영업),,본선,본선,0,1,2,2,4,5,0,0,0,0,25,30,0
시흥지사,서해안,서울,337.5,C,2005,8,일요일,주간,8,비,40,남자,운전자과실,졸음,추돌,콘크리트,직선,평탄,습기,양호,화물(대형),25톤,본선,본선,0,1,2,3,2,20,0,0,0,0,40,60,2214100
부안지사,서해안,서울,108.5,C,2005,8,월요일,야간,19,맑음,30,남자,차량결함,타이어 파손,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,2,25,0,0,0,0,30,31,386850
화성지사,서해안,서울,285.1,C,2005,8,화요일,주간,13,맑음,60,남자,운전자과실,과속,단독,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,트레일러,27톤,램프,서평택ic,0,1,1,2,5,20,0,0,0,0,335,340,0
시흥지사,서해안,서울,327.4,C,2005,8,수요일,주간,5,맑음,30,남자,운전자과실,핸들과대조작,단독,콘크리트,직선,평탄,건조,양호,화물(대형),805톤,TG,서서울,0,0,1,2,2,10,0,0,0,0,25,30,2990000
당진지사,서해안,서울,258.4,C,2005,9,금요일,주간,12,비,20,남자,운전자과실,과속,단독,콘크리트,좌커브 500 미만,오르막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,2,29,0,0,0,0,36,35,861200
부안지사,서해안,서울,111.6,C,2005,9,금요일,주간,10,맑음,50,남자,차량결함,타이어 파손,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,0,0,0,0,0,35,35,1581640
당진지사,서해안,서울,273.8,C,2005,9,토요일,주간,13,맑음,20,남자,운전자과실,주시태만,추돌,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,2,2,2,2,15,0,0,0,0,12,27,839250
당진지사,서해안,서울,269.3,C,2005,9,토요일,주간,17,맑음,50,여자,운전자과실,핸들과대조작,단독,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,2,7,0,0,0,0,0,20,636600
당진지사,서해안,서울,269,C,2005,9,월요일,주간,16,흐림,50,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,평탄,건조,양호,승합(소형),12인승,본선,본선,0,0,1,2,2,7,0,0,0,0,10,25,351400
함평지사,서해안,서울,36.5,C,2005,9,월요일,주간,16,맑음,20,남자,운전자과실,졸음,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,2,2,2,4,0,0,0,0,0,40,50,591300
보령지사,서해안,서울,174,C,2005,9,화요일,주간,11,흐림,40,남자,운전자과실,주시태만,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,화물(대형),18톤,본선,본선,0,1,2,4,2,10,0,0,0,0,45,45,1479860
화성지사,서해안,서울,325.5,C,2005,9,화요일,야간,18,비,50,남자,운전자과실,과속,단독,콘크리트,우커브 500 이상,오르막 3% 미만,습기,양호,트레일러,18톤,램프,안산jct,0,0,1,2,2,27,0,0,0,0,25,30,2600000
보령지사,서해안,서울,182,C,2005,9,목요일,주간,11,맑음,30,여자,운전자과실,졸음,단독,콘크리트,우커브 500 이상,평탄,건조,양호,승용(JEEP),,램프,무창포i/c,0,0,1,1,2,15,0,0,0,0,10,25,391000
부안지사,서해안,서울,139,C,2005,9,목요일,야간,22,흐림,30,남자,운전자과실,졸음,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,트레일러,25톤,본선,본선,0,0,1,1,2,40,0,0,0,0,90,190,2152900
부안지사,서해안,서울,82.3,C,2005,9,토요일,주간,15,맑음,40,남자,차량결함,타이어 파손,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,2,2,25,0,0,0,0,0,25,698970
화성지사,서해안,서울,306.4,C,2005,9,일요일,주간,8,맑음,20,여자,차량결함,타이어 파손,단독,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,1,4,1,1,4,12,0,0,0,0,45,55,1948755
부안지사,서해안,서울,141.2,C,2005,9,공휴일,주간,11,흐림,30,여자,운전자과실,핸들과대조작,단독,아스팔트,직선,평탄,습기,양호,승용(자가),,본선,본선,0,0,1,1,2,20,0,0,0,0,25,25,470982
부안지사,서해안,서울,145.5,C,2005,9,일요일,주간,13,흐림,60,남자,차량결함,타이어 파손,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,2,2,30,0,0,0,0,35,40,808180
화성지사,서해안,서울,320.8,C,2005,9,월요일,주간,12,흐림,30,남자,운전자과실,주시태만,단독,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,2,2,0,0,0,0,0,15,15,0
당진지사,서해안,서울,266.2,C,2005,9,수요일,주간,8,비,30,남자,운전자과실,졸음,단독,콘크리트,우커브 500 미만,내리막 3% 미만,습기,양호,화물(중형),4.5톤,본선,본선,0,0,1,2,5,20,0,0,0,0,30,60,0
화성지사,서해안,서울,307.3,C,2005,9,수요일,주간,14,맑음,20,남자,운전자과실,졸음,추돌,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,1,3,5,2,15,0,0,0,0,42,42,0
보령지사,서해안,서울,211,C,2005,9,수요일,야간,18,맑음,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,30,0,0,0,0,0,50,714980
부안지사,서해안,서울,124.1,C,2005,9,목요일,주간,14,맑음,40,남자,운전자과실,졸음,추돌,아스팔트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,2,2,3,5,35,0,0,0,0,15,50,352900
화성지사,서해안,서울,325.2,C,2005,10,토요일,주간,11,흐림,30,남자,운전자과실,과속,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,건조,양호,승용(자가),,램프,안산JCT-F램프,0,0,1,2,2,0,0,0,0,0,0,30,1000000
부안지사,서해안,서울,104,C,2005,10,목요일,주간,11,맑음,40,여자,운전자과실,졸음,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,1,2,4,2,4,0,0,0,0,0,55,779000
당진지사,서해안,서울,276,B,2005,10,금요일,주간,9,비,30,남자,운전자과실,과속,단독,아스팔트,좌커브 500 미만,평탄,습기,양호,승용(자가),,본선,본선,1,0,1,0,5,13,0,0,0,0,20,140,0
부안지사,서해안,서울,106.2,C,2005,10,일요일,주간,13,맑음,60,남자,차량결함,전기장치,화재,아스팔트,직선,내리막 3% 미만,건조,양호,승용(JEEP),,본선,본선,0,0,1,0,5,20,0,0,0,0,40,40,0
보령지사,서해안,서울,198,C,2005,10,일요일,야간,21,맑음,40,여자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,기타,양호,승용(자가),,진출입부,대천휴게소,0,0,1,1,2,20,0,0,0,0,10,30,565900
함평지사,서해안,서울,21,C,2005,10,월요일,주간,10,맑음,40,여자,운전자과실,졸음,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,화물(소형),1톤,본선,본선,0,0,1,0,4,5,0,0,0,0,45,50,477700
부안지사,서해안,서울,133.2,C,2005,10,토요일,주간,12,흐림,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,0,0,0,0,0,20,25,337650
함평지사,서해안,서울,4.3,C,2005,11,화요일,야간,3,맑음,40,남자,운전자과실,졸음,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,30,0,0,0,0,0,35,761000
부안지사,서해안,서울,117.5,C,2005,11,화요일,주간,17,맑음,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,내리막 3% 미만,건조,양호,화물(중형),5톤,본선,본선,0,0,1,2,4,20,0,0,0,0,58,93,242050
당진지사,서해안,서울,264.6,C,2005,11,화요일,야간,18,맑음,20,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,2,2,2,10,0,0,0,0,10,30,586390
시흥지사,서해안,서울,335.4,C,2005,11,수요일,야간,19,흐림,40,남자,운전자과실,핸들과대조작,충돌,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,2,2,2,5,0,0,0,0,0,15,1908500
화성지사,서해안,서울,294.7,B,2005,11,목요일,야간,0,맑음,30,남자,운전자과실,졸음,차-시설,콘크리트,직선,오르막 3% 미만,건조,양호,승용(JEEP),,본선,본선,1,3,1,1,2,7,0,0,0,0,20,40,815250
당진지사,서해안,서울,258.4,C,2005,11,일요일,주간,17,맑음,40,남자,운전자과실,핸들과대조작,단독,콘크리트,우커브 500 미만,오르막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,20,0,0,0,0,0,20,527100
화성지사,서해안,서울,284.9,C,2005,11,일요일,주간,14,맑음,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,램프,서평택 i/c,0,0,1,1,2,15,0,0,0,0,20,20,0
부안지사,서해안,서울,137.5,C,2005,11,목요일,야간,4,흐림,40,남자,운전자과실,주시태만,차-시설,콘크리트,직선,평탄,습기,양호,트레일러,23톤,TG,동군산,0,0,1,2,2,0,0,0,0,0,0,0,1989796
당진지사,서해안,서울,266.7,C,2005,11,목요일,주간,16,맑음,30,남자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,화물(소형),1톤,본선,본선,0,0,2,3,2,15,0,0,0,0,50,55,1492470
부안지사,서해안,서울,79.7,C,2005,11,월요일,주간,8,맑음,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,화물(중형),5톤,본선,본선,0,0,1,2,2,20,0,0,0,0,10,30,389900
부안지사,서해안,서울,124,C,2005,11,월요일,야간,18,흐림,0,남자,운전자과실,졸음,충돌,아스팔트,직선,평탄,습기,양호,화물(중형),5톤,본선,본선,0,3,2,3,4,20,0,0,0,0,80,80,2467640
당진지사,서해안,서울,257.4,C,2005,11,화요일,주간,7,맑음,30,여자,운전자과실,졸음,차-시설,아스팔트,직선,평탄,건조,양호,승용(자가),,본선,본선,0,0,2,2,2,13,0,0,0,0,35,35,3677300
시흥지사,서해안,서울,333,C,2005,11,수요일,야간,23,맑음,0,남자,운전자과실,과속,차-시설,콘크리트,우커브 500 미만,평탄,건조,양호,승용(자가),,램프,광명역,0,0,1,1,2,15,0,0,0,0,0,28,625800
보령지사,서해안,서울,171,C,2005,12,토요일,야간,23,비,40,남자,운전자과실,핸들과대조작,단독,콘크리트,직선,평탄,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,2,15,0,0,0,0,25,30,770500
함평지사,서해안,서울,54.5,B,2005,12,일요일,주간,7,눈,60,남자,운전자과실,과속,차-시설,콘크리트,좌커브 500 미만,내리막 3% 미만,적설,양호,승합(대형),45인승,본선,본선,0,1,1,1,4,25,0,0,0,0,0,35,3366200
화성지사,서해안,서울,302.8,B,2005,12,월요일,주간,12,맑음,40,남자,운전자과실,핸들과대조작,추돌,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),5톤,본선,본선,1,0,2,2,2,6,0,0,0,0,157,157,0
당진지사,서해안,서울,238.7,C,2005,12,월요일,주간,14,흐림,50,여자,차량결함,타이어 파손,차-시설,콘크리트,직선,평탄,건조,양호,승용(JEEP),,본선,본선,0,0,1,1,2,20,0,0,0,0,15,20,739720
부안지사,서해안,서울,137.9,C,2005,12,월요일,주간,17,흐림,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,평탄,습기,양호,화물(소형),1톤,본선,본선,0,0,1,2,2,0,0,0,0,0,15,15,489150
부안지사,서해안,서울,120.5,C,2005,12,화요일,주간,13,흐림,40,여자,운전자과실,과속,차-시설,아스팔트,좌커브 500 이상,오르막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,1,1,2,14,0,0,0,0,0,33,880892
당진지사,서해안,서울,257,C,2005,12,수요일,주간,9,눈,40,여자,운전자과실,과속,단독,콘크리트,직선,오르막 3% 미만,습기,양호,승용(JEEP),,본선,본선,0,0,1,1,2,5,0,0,0,0,5,15,313230
당진지사,서해안,서울,275.4,C,2005,12,금요일,야간,18,흐림,30,여자,운전자과실,핸들과대조작,단독,아스팔트,직선,평탄,건조,양호,승용(JEEP),,휴게소,행담도휴게소,0,0,1,2,2,15,0,0,0,0,0,60,1442000
부안지사,서해안,서울,80,A,2005,12,일요일,야간,22,눈,30,남자,운전자과실,과속,차-시설,아스팔트,직선,평탄,습기,기타,화물(중형),4.5톤,휴게소,서울방향,0,0,1,1,2,27,0,0,0,0,0,80,13911709
함평지사,서해안,서울,48.6,C,2005,12,화요일,주간,10,흐림,40,남자,운전자과실,과속,차-시설,콘크리트,직선,평탄,습기,양호,승합(소형),9인승,본선,본선,0,0,1,1,2,15,0,0,0,0,30,30,768500
함평지사,서해안,서울,55,C,2005,12,화요일,주간,14,눈,30,남자,운전자과실,핸들과대조작,차-시설,콘크리트,좌커브 500 미만,내리막 3% 미만,습기,양호,승용(자가),,본선,본선,0,0,1,1,2,15,0,0,0,0,30,30,650700
보령지사,서해안,서울,181.5,C,2005,12,금요일,야간,20,흐림,30,남자,운전자과실,주시태만,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,습기,양호,화물(소형),1톤,본선,본선,0,0,1,1,2,20,0,0,0,0,10,30,531000
시흥지사,서해안,서울,334,C,2005,12,일요일,주간,9,흐림,20,여자,운전자과실,핸들과대조작,차-시설,콘크리트,직선,내리막 3% 미만,건조,양호,승용(자가),,본선,본선,0,0,1,1,2,0,0,0,0,0,0,5,444200
화성지사,서해안,서울,325.8,C,2005,12,일요일,주간,11,눈,50,남자,운전자과실,핸들과대조작,차-시설,아스팔트,우커브 500 이상,오르막 3% 미만,습기,양호,승용(자가),,진출입부,안산분기점,0,0,1,1,2,5,0,0,0,0,24,25,2400000
시흥지사,서해안,서울,329.6,B,2005,12,일요일,주간,11,눈,30,남자,운전자과실,과속,충돌,콘크리트,직선,평탄,습기,양호,승합(소형),7인승,본선,본선,1,0,2,4,2,9,0,0,0,0,55,65,730900
부안지사,서해안,서울,145.5,C,2005,12,월요일,주간,12,맑음,0,남자,운전자과실,과속,차-시설,아스팔트,우커브 500 이상,평탄,습기,양호,승합(소형),11인승,진출입부,군산 I/C,0,0,1,2,2,14,0,0,0,0,18,40,641520
화성지사,서해안,서울,325.6,C,2005,12,월요일,주간,13,맑음,20,남자,기타,적재불량,차-시설,콘크리트,우커브 500 이상,오르막 3% 미만,습기,양호,화물(대형),11톤,진출입부,안산분기점,0,0,1,2,2,29,0,0,0,0,60,65,4831358
당진지사,서해안,서울,240.1,C,2005,12,화요일,주간,9,맑음,50,남자,운전자과실,주시태만,차-시설,아스팔트,우커브 500 미만,오르막 3% 미만,건조,양호,승용(자가),,진출입부,서산휴게소(상),0,0,1,1,2,20,0,0,0,0,0,35,500040
함평지사,서해안,서울,67.9,B,2005,12,화요일,주간,12,맑음,30,남자,운전자과실,핸들과대조작,단독,콘크리트,직선,평탄,건조,양호,승용(자가),,본선,본선,1,0,1,2,4,10,0,0,0,0,30,30,0
화성지사,서해안,서울,305.9,B,2005,12,수요일,주간,9,흐림,20,남자,운전자과실,핸들과대조작,추돌,아스팔트,직선,내리막 3% 미만,기타,양호,승용(자가),,본선,본선,0,0,2,4,2,0,0,0,0,0,10,35,0
당진지사,서해안,서울,264.6,C,2005,12,목요일,주간,16,흐림,30,남자,운전자과실,과속,차-시설,아스팔트,좌커브 500 미만,평탄,습기,양호,승용(자가),,램프,당진I.C램프(서),0,0,1,1,2,12,0,0,0,0,0,30,427350
화성지사,서해안,서울,318.9,C,2005,12,일요일,주간,6,흐림,30,남자,기타,기타,차-시설,아스팔트,좌커브 500 이상,내리막 3% 미만,건조,양호,승용(자가),,터널,용담터널,0,0,1,2,4,5,0,0,0,0,30,30,0
함평지사,서해안,서울,0,C,2005,12,화요일,주간,7,맑음,40,남자,운전자과실,핸들과대조작,차-시설,아스팔트,직선,오르막 3% 미만,건조,양호,승용(자가),,진출입부,목포l/C,0,0,1,1,2,10,0,0,0,0,10,20,718700
함평지사,서해안,서울,69.6,C,2005,12,화요일,야간,19,맑음,40,남자,운전자과실,주시태만,추돌,콘크리트,직선,평탄,건조,양호,화물(중형),5톤,본선,본선,0,0,2,3,2,5,0,0,0,0,30,40,0
당진지사,서해안,서울,264.6,C,2005,12,수요일,주간,14,맑음,40,남자,운전자과실,통행위반,차-시설,콘크리트,직선,평탄,건조,양호,화물(대형),25톤,진출입부,당진 T.G 2번(출구)브스,0,0,1,2,2,15,0,0,0,0,0,15,364000
화성지사,서해안,서울,316.5,C,2006,1,화요일,주간,8,맑음,40,남자,차량결함,타이어 파손,차-시설,콘크리트,좌커브 500 이상,오르막 3% 미만,건조,양호,승합(소형),12인승,본선,본선,0,0,1,1,1,5,0,0,0,0,12,12,430246
화성지사,서해안,서울,317,C,2006,1,월요일,주간,18,흐림,30,남자,운전자과실,기타,차-시설,아스팔트,우커브 500 이상,내리막 3% 미만,건조,양호,화물(중형),5톤,램프,매송IC  램프,0,0,1,1,3,10,0,0,0,0,0,75,0
